ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
7767,2024-10-13T00:00:00Z,Correctivo,Regular,Malo,9051954,Preventivo,Comentario_sobre_el_mantenimiento_7767
7768,2023-12-22T00:00:00Z,Emergencia,Bueno,Malo,59190,Queja_usuario,Comentario_sobre_el_mantenimiento_7768
7769,2024-09-25T00:00:00Z,Preventivo,Regular,Regular,9291536,Preventivo,Comentario_sobre_el_mantenimiento_7769
7770,2023-12-17T00:00:00Z,Correctivo,Regular,Malo,3581621,Preventivo,Comentario_sobre_el_mantenimiento_7770
7771,2024-06-09T00:00:00Z,Correctivo,Malo,Regular,33496,Queja_usuario,Comentario_sobre_el_mantenimiento_7771
7772,2024-02-29T00:00:00Z,Emergencia,Malo,Regular,5799383,Queja_usuario,Comentario_sobre_el_mantenimiento_7772
7773,2024-01-18T00:00:00Z,Correctivo,Bueno,Bueno,22286,Preventivo,Comentario_sobre_el_mantenimiento_7773
7774,2024-08-11T00:00:00Z,Preventivo,Regular,Bueno,9494963,Preventivo,Comentario_sobre_el_mantenimiento_7774
7775,2024-01-26T00:00:00Z,Correctivo,Regular,Malo,21640,Preventivo,Comentario_sobre_el_mantenimiento_7775
7776,2023-11-25T00:00:00Z,Emergencia,Bueno,Malo,21457,Preventivo,Comentario_sobre_el_mantenimiento_7776
7777,2024-09-15T00:00:00Z,Emergencia,Malo,Bueno,21113,Queja_usuario,Comentario_sobre_el_mantenimiento_7777
7778,2023-12-15T00:00:00Z,Emergencia,Regular,Malo,4730860,Queja_usuario,Comentario_sobre_el_mantenimiento_7778
7779,2024-02-15T00:00:00Z,Preventivo,Malo,Bueno,24807,Queja_usuario,Comentario_sobre_el_mantenimiento_7779
7780,2024-08-05T00:00:00Z,Preventivo,Malo,Regular,21331,Queja_usuario,Comentario_sobre_el_mantenimiento_7780
7781,2023-11-25T00:00:00Z,Emergencia,Regular,Regular,9191717,Preventivo,Comentario_sobre_el_mantenimiento_7781
7782,2024-03-31T00:00:00Z,Emergencia,Malo,Malo,59792,Queja_usuario,Comentario_sobre_el_mantenimiento_7782
7783,2023-11-04T00:00:00Z,Preventivo,Bueno,Bueno,5203822,Queja_usuario,Comentario_sobre_el_mantenimiento_7783
7784,2024-08-24T00:00:00Z,Correctivo,Malo,Bueno,6778263,Preventivo,Comentario_sobre_el_mantenimiento_7784
7785,2024-07-31T00:00:00Z,Preventivo,Bueno,Malo,24792,Preventivo,Comentario_sobre_el_mantenimiento_7785
7786,2023-12-24T00:00:00Z,Preventivo,Regular,Bueno,3566301,Preventivo,Comentario_sobre_el_mantenimiento_7786
7787,2024-10-08T00:00:00Z,Correctivo,Malo,Malo,5219516,Preventivo,Comentario_sobre_el_mantenimiento_7787
7788,2024-09-01T00:00:00Z,Correctivo,Bueno,Bueno,20193,Queja_usuario,Comentario_sobre_el_mantenimiento_7788
7789,2024-09-24T00:00:00Z,Preventivo,Bueno,Regular,7934650,Preventivo,Comentario_sobre_el_mantenimiento_7789
7790,2024-04-05T00:00:00Z,Preventivo,Bueno,Malo,9473782,Preventivo,Comentario_sobre_el_mantenimiento_7790
7791,2023-12-23T00:00:00Z,Emergencia,Bueno,Bueno,58416,Preventivo,Comentario_sobre_el_mantenimiento_7791
7792,2023-11-21T00:00:00Z,Correctivo,Malo,Bueno,9158802,Queja_usuario,Comentario_sobre_el_mantenimiento_7792
7793,2024-07-18T00:00:00Z,Correctivo,Malo,Malo,21480,Queja_usuario,Comentario_sobre_el_mantenimiento_7793
7794,2024-02-13T00:00:00Z,Correctivo,Malo,Bueno,53206,Preventivo,Comentario_sobre_el_mantenimiento_7794
7795,2024-05-28T00:00:00Z,Correctivo,Regular,Bueno,18790,Preventivo,Comentario_sobre_el_mantenimiento_7795
7796,2024-01-19T00:00:00Z,Emergencia,Bueno,Malo,59647,Preventivo,Comentario_sobre_el_mantenimiento_7796
7797,2024-02-29T00:00:00Z,Correctivo,Regular,Bueno,25803,Preventivo,Comentario_sobre_el_mantenimiento_7797
7798,2024-03-25T00:00:00Z,Preventivo,Malo,Regular,19454,Preventivo,Comentario_sobre_el_mantenimiento_7798
7799,2024-05-30T00:00:00Z,Correctivo,Malo,Malo,8967517,Queja_usuario,Comentario_sobre_el_mantenimiento_7799
7800,2024-02-04T00:00:00Z,Preventivo,Malo,Bueno,7761301,Queja_usuario,Comentario_sobre_el_mantenimiento_7800
7801,2024-02-07T00:00:00Z,Correctivo,Bueno,Bueno,19840,Queja_usuario,Comentario_sobre_el_mantenimiento_7801
7802,2024-07-16T00:00:00Z,Preventivo,Bueno,Malo,3963561,Preventivo,Comentario_sobre_el_mantenimiento_7802
7803,2023-12-30T00:00:00Z,Preventivo,Malo,Bueno,7861591,Preventivo,Comentario_sobre_el_mantenimiento_7803
7804,2023-11-22T00:00:00Z,Emergencia,Bueno,Malo,9291716,Preventivo,Comentario_sobre_el_mantenimiento_7804
7805,2024-01-22T00:00:00Z,Correctivo,Regular,Regular,5268582,Queja_usuario,Comentario_sobre_el_mantenimiento_7805
7806,2024-02-02T00:00:00Z,Preventivo,Regular,Regular,4987812,Queja_usuario,Comentario_sobre_el_mantenimiento_7806
7807,2023-12-27T00:00:00Z,Preventivo,Regular,Regular,24988,Preventivo,Comentario_sobre_el_mantenimiento_7807
7808,2024-02-26T00:00:00Z,Correctivo,Regular,Bueno,7764288,Preventivo,Comentario_sobre_el_mantenimiento_7808
7809,2024-01-17T00:00:00Z,Preventivo,Malo,Bueno,34993,Queja_usuario,Comentario_sobre_el_mantenimiento_7809
7810,2024-02-29T00:00:00Z,Correctivo,Regular,Bueno,7248021,Preventivo,Comentario_sobre_el_mantenimiento_7810
7811,2024-08-30T00:00:00Z,Preventivo,Bueno,Bueno,4987665,Queja_usuario,Comentario_sobre_el_mantenimiento_7811
7812,2024-06-20T00:00:00Z,Emergencia,Regular,Malo,25846,Queja_usuario,Comentario_sobre_el_mantenimiento_7812
7813,2023-10-23T00:00:00Z,Correctivo,Regular,Bueno,4996439,Queja_usuario,Comentario_sobre_el_mantenimiento_7813
7814,2024-10-12T00:00:00Z,Emergencia,Regular,Bueno,7239579,Queja_usuario,Comentario_sobre_el_mantenimiento_7814
7815,2023-12-14T00:00:00Z,Preventivo,Regular,Malo,7168617,Queja_usuario,Comentario_sobre_el_mantenimiento_7815
7816,2024-07-11T00:00:00Z,Preventivo,Bueno,Regular,6878722,Preventivo,Comentario_sobre_el_mantenimiento_7816
7817,2024-03-07T00:00:00Z,Correctivo,Regular,Regular,59506,Queja_usuario,Comentario_sobre_el_mantenimiento_7817
7818,2024-07-27T00:00:00Z,Correctivo,Bueno,Regular,25677,Preventivo,Comentario_sobre_el_mantenimiento_7818
7819,2024-06-03T00:00:00Z,Emergencia,Bueno,Regular,9494234,Queja_usuario,Comentario_sobre_el_mantenimiento_7819
7820,2024-04-26T00:00:00Z,Preventivo,Regular,Malo,9271283,Queja_usuario,Comentario_sobre_el_mantenimiento_7820
7821,2024-04-14T00:00:00Z,Correctivo,Bueno,Bueno,35192,Preventivo,Comentario_sobre_el_mantenimiento_7821
7822,2024-09-21T00:00:00Z,Correctivo,Bueno,Bueno,58545,Preventivo,Comentario_sobre_el_mantenimiento_7822
7823,2024-08-14T00:00:00Z,Emergencia,Malo,Bueno,58881,Queja_usuario,Comentario_sobre_el_mantenimiento_7823
7824,2023-11-20T00:00:00Z,Preventivo,Regular,Regular,9226869,Preventivo,Comentario_sobre_el_mantenimiento_7824
7825,2024-04-06T00:00:00Z,Preventivo,Regular,Regular,9397071,Preventivo,Comentario_sobre_el_mantenimiento_7825
7826,2024-07-05T00:00:00Z,Correctivo,Bueno,Bueno,9223693,Preventivo,Comentario_sobre_el_mantenimiento_7826
7827,2024-01-24T00:00:00Z,Correctivo,Bueno,Malo,4989846,Queja_usuario,Comentario_sobre_el_mantenimiento_7827
7828,2024-08-09T00:00:00Z,Correctivo,Regular,Bueno,59868,Preventivo,Comentario_sobre_el_mantenimiento_7828
7829,2024-04-30T00:00:00Z,Correctivo,Malo,Regular,58474,Preventivo,Comentario_sobre_el_mantenimiento_7829
7830,2023-12-26T00:00:00Z,Preventivo,Malo,Bueno,7837853,Queja_usuario,Comentario_sobre_el_mantenimiento_7830
7831,2024-04-05T00:00:00Z,Preventivo,Bueno,Bueno,59199,Preventivo,Comentario_sobre_el_mantenimiento_7831
7832,2024-02-20T00:00:00Z,Correctivo,Malo,Bueno,25767,Preventivo,Comentario_sobre_el_mantenimiento_7832
7833,2024-03-22T00:00:00Z,Correctivo,Regular,Malo,6833718,Queja_usuario,Comentario_sobre_el_mantenimiento_7833
7834,2023-11-17T00:00:00Z,Preventivo,Bueno,Regular,22321,Queja_usuario,Comentario_sobre_el_mantenimiento_7834
7835,2024-04-22T00:00:00Z,Preventivo,Malo,Bueno,7116362,Preventivo,Comentario_sobre_el_mantenimiento_7835
7836,2024-10-12T00:00:00Z,Preventivo,Bueno,Malo,7794406,Queja_usuario,Comentario_sobre_el_mantenimiento_7836
7837,2024-07-07T00:00:00Z,Correctivo,Regular,Regular,53211,Preventivo,Comentario_sobre_el_mantenimiento_7837
7838,2024-06-04T00:00:00Z,Correctivo,Malo,Bueno,59107,Queja_usuario,Comentario_sobre_el_mantenimiento_7838
7839,2024-08-08T00:00:00Z,Correctivo,Malo,Bueno,21880,Queja_usuario,Comentario_sobre_el_mantenimiento_7839
7840,2024-02-03T00:00:00Z,Emergencia,Malo,Malo,25678,Queja_usuario,Comentario_sobre_el_mantenimiento_7840
7841,2024-01-12T00:00:00Z,Preventivo,Regular,Regular,3580687,Queja_usuario,Comentario_sobre_el_mantenimiento_7841
7842,2024-04-05T00:00:00Z,Preventivo,Regular,Regular,33880,Queja_usuario,Comentario_sobre_el_mantenimiento_7842
7843,2023-11-27T00:00:00Z,Correctivo,Bueno,Bueno,58619,Queja_usuario,Comentario_sobre_el_mantenimiento_7843
7844,2024-06-15T00:00:00Z,Preventivo,Regular,Regular,33059,Queja_usuario,Comentario_sobre_el_mantenimiento_7844
7845,2024-07-23T00:00:00Z,Correctivo,Bueno,Regular,9494155,Preventivo,Comentario_sobre_el_mantenimiento_7845
7846,2023-12-14T00:00:00Z,Preventivo,Malo,Malo,33961,Preventivo,Comentario_sobre_el_mantenimiento_7846
7847,2024-03-04T00:00:00Z,Correctivo,Bueno,Regular,5211846,Preventivo,Comentario_sobre_el_mantenimiento_7847
7848,2024-02-19T00:00:00Z,Emergencia,Regular,Malo,18990,Preventivo,Comentario_sobre_el_mantenimiento_7848
7849,2024-02-18T00:00:00Z,Preventivo,Bueno,Regular,4793820,Queja_usuario,Comentario_sobre_el_mantenimiento_7849
7850,2024-02-21T00:00:00Z,Preventivo,Malo,Regular,7741935,Queja_usuario,Comentario_sobre_el_mantenimiento_7850
7851,2024-07-07T00:00:00Z,Correctivo,Bueno,Regular,59023,Queja_usuario,Comentario_sobre_el_mantenimiento_7851
7852,2024-02-27T00:00:00Z,Preventivo,Regular,Regular,20004,Preventivo,Comentario_sobre_el_mantenimiento_7852
7853,2024-06-12T00:00:00Z,Correctivo,Bueno,Regular,7861632,Preventivo,Comentario_sobre_el_mantenimiento_7853
7854,2023-10-25T00:00:00Z,Correctivo,Bueno,Bueno,53169,Preventivo,Comentario_sobre_el_mantenimiento_7854
7855,2024-04-14T00:00:00Z,Correctivo,Regular,Regular,33206,Preventivo,Comentario_sobre_el_mantenimiento_7855
7856,2024-09-12T00:00:00Z,Preventivo,Malo,Bueno,8888426,Queja_usuario,Comentario_sobre_el_mantenimiento_7856
7857,2024-09-03T00:00:00Z,Emergencia,Malo,Regular,20314,Preventivo,Comentario_sobre_el_mantenimiento_7857
7858,2024-02-01T00:00:00Z,Emergencia,Bueno,Bueno,25546,Preventivo,Comentario_sobre_el_mantenimiento_7858
7859,2023-11-13T00:00:00Z,Preventivo,Malo,Malo,9192852,Queja_usuario,Comentario_sobre_el_mantenimiento_7859
7860,2024-09-30T00:00:00Z,Emergencia,Regular,Bueno,58613,Queja_usuario,Comentario_sobre_el_mantenimiento_7860
7861,2024-06-27T00:00:00Z,Emergencia,Malo,Regular,21780,Preventivo,Comentario_sobre_el_mantenimiento_7861
7862,2024-08-19T00:00:00Z,Correctivo,Bueno,Malo,58033,Preventivo,Comentario_sobre_el_mantenimiento_7862
7863,2024-09-17T00:00:00Z,Preventivo,Regular,Malo,4704500,Queja_usuario,Comentario_sobre_el_mantenimiento_7863
7864,2024-05-20T00:00:00Z,Emergencia,Malo,Regular,20648,Preventivo,Comentario_sobre_el_mantenimiento_7864
7865,2023-11-15T00:00:00Z,Correctivo,Regular,Malo,4988281,Preventivo,Comentario_sobre_el_mantenimiento_7865
7866,2023-10-19T00:00:00Z,Correctivo,Malo,Regular,9223976,Preventivo,Comentario_sobre_el_mantenimiento_7866
7867,2024-09-12T00:00:00Z,Correctivo,Regular,Bueno,58748,Queja_usuario,Comentario_sobre_el_mantenimiento_7867
7868,2024-05-17T00:00:00Z,Preventivo,Regular,Regular,21359,Preventivo,Comentario_sobre_el_mantenimiento_7868
7869,2024-09-01T00:00:00Z,Correctivo,Bueno,Malo,21345,,Comentario_sobre_el_mantenimiento_7869
7870,2024-06-11T00:00:00Z,Preventivo,Regular,Bueno,22494,Preventivo,Comentario_sobre_el_mantenimiento_7870
7871,2024-07-08T00:00:00Z,Correctivo,Malo,Bueno,4984743,Preventivo,Comentario_sobre_el_mantenimiento_7871
7872,2024-02-21T00:00:00Z,Correctivo,Regular,Malo,59296,Preventivo,Comentario_sobre_el_mantenimiento_7872
7873,2024-04-05T00:00:00Z,Emergencia,Regular,Regular,4992823,Queja_usuario,Comentario_sobre_el_mantenimiento_7873
7874,2024-05-18T00:00:00Z,Correctivo,Malo,Bueno,7128414,Queja_usuario,Comentario_sobre_el_mantenimiento_7874
7875,2024-06-19T00:00:00Z,Correctivo,Bueno,Bueno,33964,Queja_usuario,Comentario_sobre_el_mantenimiento_7875
7876,2024-09-27T00:00:00Z,Emergencia,Bueno,Regular,33186,Preventivo,
7877,2024-05-03T00:00:00Z,Emergencia,Regular,Bueno,59492,Queja_usuario,Comentario_sobre_el_mantenimiento_7877
7878,2024-04-30T00:00:00Z,Preventivo,Bueno,Malo,7889435,Preventivo,Comentario_sobre_el_mantenimiento_7878
7879,2023-12-02T00:00:00Z,Preventivo,Malo,Malo,20517,Preventivo,Comentario_sobre_el_mantenimiento_7879
7880,2024-05-29T00:00:00Z,Correctivo,Bueno,Regular,59892,Queja_usuario,Comentario_sobre_el_mantenimiento_7880
7881,2023-11-23T00:00:00Z,Correctivo,Bueno,Bueno,19324,Queja_usuario,Comentario_sobre_el_mantenimiento_7881
7882,2024-08-15T00:00:00Z,Emergencia,Regular,Regular,3997066,Queja_usuario,Comentario_sobre_el_mantenimiento_7882
7883,2024-02-19T00:00:00Z,Emergencia,Malo,Bueno,3568555,Preventivo,Comentario_sobre_el_mantenimiento_7883
7884,2024-04-11T00:00:00Z,Preventivo,Bueno,Regular,19206,Queja_usuario,Comentario_sobre_el_mantenimiento_7884
7885,2023-04-11T00:00:00Z,Correctivo,Bueno,Regular,18704,Queja_usuario,Comentario_sobre_el_mantenimiento_7885
7886,2024-04-22T00:00:00Z,Emergencia,Regular,Bueno,20607,Queja_usuario,Comentario_sobre_el_mantenimiento_7886
7887,2024-01-05T00:00:00Z,Emergencia,Malo,Bueno,9288487,Queja_usuario,Comentario_sobre_el_mantenimiento_7887
7888,2023-12-23T00:00:00Z,Emergencia,Regular,Regular,60092,Preventivo,Comentario_sobre_el_mantenimiento_7888
7889,2024-06-12T00:00:00Z,Correctivo,Bueno,Malo,8927333,Preventivo,Comentario_sobre_el_mantenimiento_7889
7890,2024-09-03T00:00:00Z,Emergencia,Malo,Regular,6962080,Preventivo,Comentario_sobre_el_mantenimiento_7890
7891,2024-07-21T00:00:00Z,Correctivo,Bueno,Bueno,34999,Preventivo,Comentario_sobre_el_mantenimiento_7891
7892,2024-06-11T00:00:00Z,Emergencia,Malo,Bueno,59532,Queja_usuario,Comentario_sobre_el_mantenimiento_7892
7893,2024-08-27T00:00:00Z,Preventivo,Bueno,Bueno,19404,Queja_usuario,Comentario_sobre_el_mantenimiento_7893
7894,2024-01-29T00:00:00Z,Preventivo,Malo,Malo,4986215,Preventivo,Comentario_sobre_el_mantenimiento_7894
7895,2024-03-31T00:00:00Z,Preventivo,Malo,Malo,59156,Preventivo,Comentario_sobre_el_mantenimiento_7895
7896,2024-07-07T00:00:00Z,Correctivo,Regular,Regular,25733,Preventivo,Comentario_sobre_el_mantenimiento_7896
7897,2024-07-08T00:00:00Z,Correctivo,Regular,Bueno,19087,Preventivo,Comentario_sobre_el_mantenimiento_7897
7898,2023-10-28T00:00:00Z,Emergencia,Regular,Bueno,22031,Queja_usuario,Comentario_sobre_el_mantenimiento_7898
7899,2024-09-16T00:00:00Z,Preventivo,Malo,Malo,9237062,Queja_usuario,Comentario_sobre_el_mantenimiento_7899
7900,2023-12-16T00:00:00Z,Preventivo,Regular,Regular,9263750,Preventivo,Comentario_sobre_el_mantenimiento_7900
7901,2024-02-11T00:00:00Z,Emergencia,Bueno,Regular,7125623,Queja_usuario,Comentario_sobre_el_mantenimiento_7901
7902,2024-05-31T00:00:00Z,Correctivo,Bueno,Regular,7895405,Queja_usuario,Comentario_sobre_el_mantenimiento_7902
7903,2024-05-30T00:00:00Z,Correctivo,Regular,Bueno,7859238,Preventivo,Comentario_sobre_el_mantenimiento_7903
7904,2024-06-02T00:00:00Z,Preventivo,Malo,Regular,35053,Preventivo,Comentario_sobre_el_mantenimiento_7904
7905,2024-04-27T00:00:00Z,Emergencia,Regular,Regular,35029,Preventivo,Comentario_sobre_el_mantenimiento_7905
7906,2024-02-19T00:00:00Z,Emergencia,Regular,Regular,59524,Queja_usuario,Comentario_sobre_el_mantenimiento_7906
7907,2024-03-15T00:00:00Z,Emergencia,Malo,Malo,59546,Preventivo,Comentario_sobre_el_mantenimiento_7907
7908,2024-04-25T00:00:00Z,Correctivo,Regular,Regular,7247849,Preventivo,Comentario_sobre_el_mantenimiento_7908
7909,2023-12-04T00:00:00Z,Preventivo,Bueno,Regular,9292074,Preventivo,Comentario_sobre_el_mantenimiento_7909
7910,2024-06-05T00:00:00Z,Emergencia,Malo,Regular,4985708,Preventivo,Comentario_sobre_el_mantenimiento_7910
7911,2024-04-02T00:00:00Z,Preventivo,Regular,Malo,21973,Preventivo,Comentario_sobre_el_mantenimiento_7911
7912,2023-11-27T00:00:00Z,Correctivo,Malo,Regular,8953139,Preventivo,Comentario_sobre_el_mantenimiento_7912
7913,2024-07-04T00:00:00Z,Preventivo,Malo,Bueno,22021,Queja_usuario,Comentario_sobre_el_mantenimiento_7913
7914,2023-10-22T00:00:00Z,Emergencia,Regular,Bueno,33409,Preventivo,Comentario_sobre_el_mantenimiento_7914
7915,2023-11-20T00:00:00Z,Correctivo,Malo,Regular,5492379,Queja_usuario,Comentario_sobre_el_mantenimiento_7915
7916,2024-02-27T00:00:00Z,Preventivo,Malo,Bueno,5201932,Queja_usuario,Comentario_sobre_el_mantenimiento_7916
7917,2024-07-03T00:00:00Z,Preventivo,Malo,Regular,22355,Preventivo,Comentario_sobre_el_mantenimiento_7917
7918,2024-09-24T00:00:00Z,Preventivo,Malo,Bueno,18933,Preventivo,Comentario_sobre_el_mantenimiento_7918
7919,2024-08-31T00:00:00Z,Preventivo,Regular,Malo,5211952,Queja_usuario,Comentario_sobre_el_mantenimiento_7919
7920,2024-06-11T00:00:00Z,Correctivo,Malo,Regular,3531356,Queja_usuario,Comentario_sobre_el_mantenimiento_7920
7921,2024-08-01T00:00:00Z,Preventivo,Malo,Regular,58049,Preventivo,Comentario_sobre_el_mantenimiento_7921
7922,2024-07-20T00:00:00Z,Correctivo,Bueno,Bueno,25629,Preventivo,Comentario_sobre_el_mantenimiento_7922
7923,2023-11-24T00:00:00Z,Emergencia,Malo,Malo,5211182,Preventivo,Comentario_sobre_el_mantenimiento_7923
7924,2024-04-15T00:00:00Z,Correctivo,Malo,Bueno,24749,Preventivo,Comentario_sobre_el_mantenimiento_7924
7925,2023-11-14T00:00:00Z,Emergencia,Regular,Regular,9291558,Queja_usuario,Comentario_sobre_el_mantenimiento_7925
7926,2024-10-05T00:00:00Z,Emergencia,Regular,Bueno,18860,Queja_usuario,Comentario_sobre_el_mantenimiento_7926
7927,2024-08-02T00:00:00Z,Preventivo,Bueno,Bueno,33815,Preventivo,Comentario_sobre_el_mantenimiento_7927
7928,2024-01-09T00:00:00Z,Correctivo,Regular,Malo,33313,Queja_usuario,Comentario_sobre_el_mantenimiento_7928
7929,2024-06-06T00:00:00Z,Emergencia,Malo,Regular,20244,Preventivo,Comentario_sobre_el_mantenimiento_7929
7930,2024-07-08T00:00:00Z,Preventivo,Bueno,Regular,4963712,Preventivo,Comentario_sobre_el_mantenimiento_7930
7931,2024-04-12T00:00:00Z,Preventivo,Regular,Bueno,8941992,Preventivo,Comentario_sobre_el_mantenimiento_7931
7932,2024-10-03T00:00:00Z,Correctivo,Regular,Bueno,21947,Preventivo,Comentario_sobre_el_mantenimiento_7932
7933,2024-02-25T00:00:00Z,Emergencia,Malo,Malo,20027,Queja_usuario,Comentario_sobre_el_mantenimiento_7933
7934,2024-01-18T00:00:00Z,Correctivo,Bueno,Bueno,18706,Preventivo,Comentario_sobre_el_mantenimiento_7934
7935,2024-09-06T00:00:00Z,Preventivo,Bueno,Bueno,5658549,Queja_usuario,Comentario_sobre_el_mantenimiento_7935
7936,2024-05-06T00:00:00Z,Emergencia,Malo,Bueno,33329,Preventivo,Comentario_sobre_el_mantenimiento_7936
7937,2024-04-23T00:00:00Z,Emergencia,Regular,Regular,8805151,Preventivo,Comentario_sobre_el_mantenimiento_7937
7938,2024-07-15T00:00:00Z,Correctivo,Malo,Malo,22360,Preventivo,Comentario_sobre_el_mantenimiento_7938
7939,2024-07-19T00:00:00Z,Emergencia,Malo,Malo,8954907,Preventivo,Comentario_sobre_el_mantenimiento_7939
7940,2024-06-09T00:00:00Z,Preventivo,Regular,Malo,7887207,Queja_usuario,Comentario_sobre_el_mantenimiento_7940
7941,2023-12-19T00:00:00Z,Emergencia,Regular,Bueno,19534,Preventivo,Comentario_sobre_el_mantenimiento_7941
7942,2024-03-24T00:00:00Z,Emergencia,Regular,Regular,59511,Queja_usuario,Comentario_sobre_el_mantenimiento_7942
7943,2023-04-12T00:00:00Z,Emergencia,Bueno,Regular,4749963,Queja_usuario,Comentario_sobre_el_mantenimiento_7943
7944,2024-06-18T00:00:00Z,Preventivo,Regular,Bueno,7928026,Queja_usuario,Comentario_sobre_el_mantenimiento_7944
7945,2024-03-01T00:00:00Z,Emergencia,Malo,Bueno,19919,Queja_usuario,Comentario_sobre_el_mantenimiento_7945
7946,2024-04-02T00:00:00Z,Preventivo,Regular,Bueno,7886671,Preventivo,Comentario_sobre_el_mantenimiento_7946
7947,2024-04-11T00:00:00Z,Emergencia,Bueno,Malo,3556933,Preventivo,Comentario_sobre_el_mantenimiento_7947
7948,2024-08-09T00:00:00Z,Preventivo,Malo,Malo,22588,Preventivo,Comentario_sobre_el_mantenimiento_7948
7949,2024-02-10T00:00:00Z,Preventivo,Bueno,Regular,3742193,Queja_usuario,Comentario_sobre_el_mantenimiento_7949
7950,2023-10-28T00:00:00Z,Preventivo,Malo,Malo,5250206,Preventivo,Comentario_sobre_el_mantenimiento_7950
7951,2024-02-05T00:00:00Z,Preventivo,Regular,Malo,7896738,Preventivo,Comentario_sobre_el_mantenimiento_7951
7952,2024-02-14T00:00:00Z,Preventivo,Malo,Bueno,5174005,Queja_usuario,Comentario_sobre_el_mantenimiento_7952
7953,2024-01-27T00:00:00Z,Preventivo,Malo,Regular,58288,Preventivo,Comentario_sobre_el_mantenimiento_7953
7954,2023-11-20T00:00:00Z,Preventivo,Bueno,Malo,58015,Queja_usuario,Comentario_sobre_el_mantenimiento_7954
7955,2024-08-06T00:00:00Z,Correctivo,Bueno,Bueno,5802372,Queja_usuario,Comentario_sobre_el_mantenimiento_7955
7956,2024-09-07T00:00:00Z,Preventivo,Regular,Malo,9427408,Queja_usuario,Comentario_sobre_el_mantenimiento_7956
7957,2023-12-03T00:00:00Z,Emergencia,Bueno,Bueno,21803,Preventivo,Comentario_sobre_el_mantenimiento_7957
7958,2024-06-30T00:00:00Z,Emergencia,Regular,Bueno,35208,Queja_usuario,Comentario_sobre_el_mantenimiento_7958
7959,2024-04-28T00:00:00Z,Emergencia,Malo,Malo,19917,Preventivo,Comentario_sobre_el_mantenimiento_7959
7960,2024-07-30T00:00:00Z,Emergencia,Bueno,Malo,9492923,Preventivo,Comentario_sobre_el_mantenimiento_7960
7961,2024-06-24T00:00:00Z,Preventivo,Regular,Malo,3569241,Preventivo,Comentario_sobre_el_mantenimiento_7961
7962,2024-11-10T00:00:00Z,Correctivo,Malo,Regular,5799380,Queja_usuario,Comentario_sobre_el_mantenimiento_7962
7963,2024-06-03T00:00:00Z,Preventivo,Bueno,Bueno,9395754,Queja_usuario,Comentario_sobre_el_mantenimiento_7963
7964,2024-07-05T00:00:00Z,Preventivo,Malo,Malo,4985938,Queja_usuario,Comentario_sobre_el_mantenimiento_7964
7965,2024-04-20T00:00:00Z,Correctivo,Malo,Malo,6761384,Preventivo,Comentario_sobre_el_mantenimiento_7965
7966,2024-08-26T00:00:00Z,Preventivo,Malo,Bueno,19472,Queja_usuario,Comentario_sobre_el_mantenimiento_7966
7967,2023-11-19T00:00:00Z,Preventivo,Malo,Malo,19110,Queja_usuario,Comentario_sobre_el_mantenimiento_7967
7968,2024-09-22T00:00:00Z,Preventivo,Regular,Bueno,7181853,Queja_usuario,Comentario_sobre_el_mantenimiento_7968
7969,2024-11-06T00:00:00Z,Emergencia,Bueno,Malo,21655,Preventivo,Comentario_sobre_el_mantenimiento_7969
7970,2023-11-30T00:00:00Z,Preventivo,Malo,Regular,19538,Queja_usuario,Comentario_sobre_el_mantenimiento_7970
7971,2023-10-25T00:00:00Z,Correctivo,Bueno,Bueno,4961097,Queja_usuario,Comentario_sobre_el_mantenimiento_7971
7972,2023-11-30T00:00:00Z,Emergencia,Bueno,Malo,24820,Queja_usuario,Comentario_sobre_el_mantenimiento_7972
7973,2024-05-05T00:00:00Z,Emergencia,Bueno,Malo,5492685,Queja_usuario,Comentario_sobre_el_mantenimiento_7973
7974,2024-02-28T00:00:00Z,Emergencia,Regular,Bueno,34901,Queja_usuario,Comentario_sobre_el_mantenimiento_7974
7975,2024-02-18T00:00:00Z,Correctivo,Malo,Malo,22466,Preventivo,Comentario_sobre_el_mantenimiento_7975
7976,2024-06-05T00:00:00Z,Preventivo,Bueno,Malo,9131300,Queja_usuario,Comentario_sobre_el_mantenimiento_7976
7977,2024-03-20T00:00:00Z,Correctivo,Malo,Regular,25645,Preventivo,Comentario_sobre_el_mantenimiento_7977
7978,2024-06-08T00:00:00Z,Emergencia,Malo,Bueno,5658984,Queja_usuario,Comentario_sobre_el_mantenimiento_7978
7979,2024-01-03T00:00:00Z,Correctivo,Malo,Malo,59824,Preventivo,Comentario_sobre_el_mantenimiento_7979
7980,2023-10-27T00:00:00Z,Emergencia,Bueno,Malo,9535131,Preventivo,Comentario_sobre_el_mantenimiento_7980
7981,2023-11-04T00:00:00Z,Emergencia,Bueno,Bueno,59764,Preventivo,Comentario_sobre_el_mantenimiento_7981
7982,2024-05-25T00:00:00Z,Correctivo,Bueno,Regular,21962,Queja_usuario,Comentario_sobre_el_mantenimiento_7982
7983,2023-10-30T00:00:00Z,Emergencia,Malo,Regular,22545,Preventivo,Comentario_sobre_el_mantenimiento_7983
